Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate
37385,8170.0,41.3,39114.0,18594.0,1784.0,21.835985312117504
37387,3604.0,44.9,29494.0,20024.0,805.0,22.336293007769147
37388,25301.0,42.2,37041.0,22714.0,4397.0,17.378759732816885
37391,1093.0,46.0,33590.0,22880.0,54.0,4.940530649588289
37394,63.0,61.2,40795.0,23849.0,6.0,9.523809523809524
37396,315.0,23.6,47589.0,12577.0,63.0,20.0
37397,10591.0,43.7,40658.0,20138.0,1623.0,15.324331979983004
37398,13589.0,45.6,43330.0,24562.0,1657.0,12.19368606961513
37402,3505.0,44.0,9954.0,11815.0,1964.0,56.034236804564905
37403,5774.0,20.9,37120.0,14288.0,1311.0,22.705230342916522
37404,11848.0,37.4,27878.0,18917.0,3856.0,32.545577312626605
37405,15041.0,36.2,45035.0,33461.0,3085.0,20.51060434811515
37406,14396.0,34.2,27632.0,13259.0,5326.0,36.99638788552376
37407,9568.0,28.4,21870.0,10776.0,4723.0,49.36245819397993
37408,1414.0,38.8,22375.0,26687.0,662.0,46.81753889674682
37409,2931.0,36.3,43533.0,25039.0,459.0,15.660184237461618
37410,4420.0,24.7,13575.0,8836.0,2915.0,65.9502262443439
37411,18507.0,36.3,36842.0,21425.0,3505.0,18.938779921110932
37412,21137.0,38.7,38998.0,21171.0,2901.0,13.724748072101056
37415,23679.0,36.3,41596.0,29693.0,3734.0,15.769247012120445
37416,15242.0,39.9,41298.0,23984.0,2109.0,13.836766828500197
37419,6096.0,48.0,51843.0,34393.0,547.0,8.973097112860893
37421,45902.0,41.4,54595.0,31610.0,5643.0,12.293581978998736
37601,37428.0,39.7,33273.0,22314.0,8889.0,23.749599230522602
37604,34456.0,38.5,39298.0,26540.0,7174.0,20.82075690736011
37614,1860.0,19.8,-666666666.0,6693.0,0.0,0.0
37615,19503.0,40.7,50740.0,30352.0,2601.0,13.336409783110291
37616,4939.0,41.1,37092.0,23122.0,935.0,18.93095768374165
37617,14275.0,44.0,45996.0,25551.0,2543.0,17.814360770577935
37618,13562.0,43.9,38312.0,21665.0,2175.0,16.03745760212358
37620,38407.0,44.2,35868.0,21363.0,6516.0,16.965657302054314
37640,3176.0,43.7,26085.0,20182.0,1016.0,31.98992443324937
37641,8194.0,43.7,38938.0,19369.0,1591.0,19.416646326580423
37642,13828.0,43.1,40561.0,22236.0,1690.0,12.221579404107608
37643,34390.0,43.5,31543.0,19318.0,7875.0,22.8990985751672
37645,5224.0,43.4,51863.0,22661.0,301.0,5.761868300153139
37650,12334.0,45.7,29272.0,19019.0,2695.0,21.85017026106697
37656,4125.0,45.0,45896.0,24189.0,636.0,15.418181818181818
37657,1009.0,52.7,26328.0,20966.0,275.0,27.254707631318137
37658,4136.0,45.1,28247.0,16644.0,1175.0,28.40909090909091
37659,27349.0,40.5,47647.0,26447.0,3069.0,11.221616878130828
37660,39777.0,44.2,34323.0,22824.0,8878.0,22.319430826859744
37663,14808.0,43.6,55000.0,30461.0,1970.0,13.303619665045922
37664,26106.0,45.0,47199.0,26451.0,3381.0,12.951045736612272
37665,5698.0,38.0,26612.0,15601.0,1695.0,29.747279747279748
37680,594.0,51.2,45417.0,25578.0,0.0,0.0
37681,5660.0,45.1,34764.0,18459.0,662.0,11.696113074204947
37682,616.0,19.9,-666666666.0,3878.0,38.0,6.1688311688311686
37683,13740.0,43.5,28766.0,15171.0,3326.0,24.20669577874818
37686,7498.0,42.9,47294.0,29870.0,1084.0,14.4571885836223
37687,5007.0,40.8,30743.0,16381.0,1200.0,23.96644697423607
37688,979.0,50.5,31583.0,17301.0,167.0,17.058222676200206
37690,3914.0,43.1,43667.0,20932.0,731.0,18.6765457332652
37691,642.0,39.8,41413.0,18466.0,173.0,26.947040498442366
37692,4968.0,40.2,42122.0,22953.0,927.0,18.659420289855074
37694,1902.0,40.0,35625.0,17127.0,514.0,27.024185068349105
37701,7232.0,41.5,40587.0,21960.0,1344.0,18.58407079646018
37705,4247.0,42.1,40443.0,20263.0,993.0,23.381210266070166
37708,6327.0,44.1,30905.0,18539.0,1417.0,22.39608029081713
37709,3842.0,41.6,39362.0,20240.0,659.0,17.15252472670484
37710,948.0,48.8,34167.0,15782.0,235.0,24.78902953586498
37711,5087.0,42.5,34384.0,17540.0,910.0,17.888735993709457
37713,1216.0,47.3,31094.0,17906.0,330.0,27.138157894736842
37714,4619.0,45.1,33022.0,18709.0,852.0,18.4455509850617
37715,635.0,45.7,19125.0,13429.0,236.0,37.16535433070866
37716,25516.0,43.6,42047.0,22018.0,3928.0,15.394262423577363
37719,115.0,61.9,53594.0,38980.0,7.0,6.086956521739131
37721,12740.0,41.1,51122.0,22946.0,1163.0,9.1287284144427
37722,6946.0,40.8,35030.0,15582.0,1713.0,24.661675784624244
37723,935.0,45.8,39167.0,20909.0,137.0,14.6524064171123
37724,2484.0,43.8,26341.0,16607.0,738.0,29.71014492753623
37725,16333.0,44.4,39434.0,20912.0,2667.0,16.328904671523908
37726,1381.0,52.9,27391.0,19426.0,371.0,26.864590876176685
37727,2101.0,49.8,29779.0,20369.0,540.0,25.70204664445502
37729,1656.0,32.7,33931.0,14332.0,369.0,22.282608695652176
37730,43.0,64.7,11630.0,11893.0,23.0,53.48837209302326
37731,884.0,45.6,27717.0,14008.0,209.0,23.642533936651585
37732,57.0,29.0,33083.0,25707.0,0.0,0.0
37733,20.0,70.2,-666666666.0,30255.0,4.0,20.0
37737,5464.0,45.7,54405.0,29839.0,612.0,11.200585651537335
37738,5356.0,53.8,40117.0,26893.0,685.0,12.78939507094847
37742,6111.0,42.0,49976.0,24348.0,1071.0,17.52577319587629
37743,26696.0,44.8,34855.0,19552.0,5811.0,21.767305963440215
37745,17755.0,41.0,33789.0,19925.0,4120.0,23.204731061672767
37748,18215.0,42.9,40899.0,20268.0,3566.0,19.57727147954982
37752,6316.0,42.7,42600.0,22052.0,747.0,11.827105763141228
37753,960.0,33.6,38875.0,16551.0,273.0,28.4375
37754,4823.0,45.0,48429.0,19497.0,771.0,15.985900891561268
37755,3228.0,34.8,28036.0,13219.0,1072.0,33.2094175960347
37756,3249.0,41.0,24769.0,13675.0,938.0,28.8704216682056
37757,9117.0,42.2,37331.0,19474.0,1328.0,14.566195020291763
37760,13572.0,38.0,40647.0,19910.0,2205.0,16.246684350132625
37762,2833.0,45.9,25256.0,16218.0,726.0,25.626544299329332
37763,15733.0,45.7,50335.0,26808.0,1566.0,9.953600711879488
37764,9241.0,41.1,46102.0,22642.0,1438.0,15.561086462504058
37765,411.0,47.5,32760.0,15733.0,93.0,22.62773722627737
37766,18880.0,41.3,29266.0,15598.0,5325.0,28.204449152542374
37769,6231.0,38.7,31775.0,16655.0,1204.0,19.322741133044456
37770,2889.0,42.5,34076.0,19248.0,543.0,18.795430944963655
37771,15750.0,36.8,39931.0,20119.0,3929.0,24.946031746031746
37772,10599.0,48.0,61975.0,36727.0,789.0,7.444098499858478
37774,19097.0,53.7,52611.0,27445.0,2364.0,12.378907681834843
37777,11051.0,40.2,43220.0,27407.0,1809.0,16.369559315899014
37779,4726.0,38.6,37237.0,18152.0,1103.0,23.338975878121033
37801,25500.0,39.3,43269.0,22065.0,3804.0,14.91764705882353
37803,31576.0,44.3,49748.0,25539.0,3356.0,10.6283253103623
37804,24513.0,39.4,48295.0,22499.0,3408.0,13.902827071349895
37806,2657.0,43.8,33808.0,18137.0,578.0,21.75385773428679
37807,9388.0,40.0,32756.0,16097.0,2296.0,24.456753302087773
37809,2337.0,41.0,34724.0,22264.0,654.0,27.98459563543004
37810,2024.0,39.3,36458.0,19116.0,408.0,20.158102766798418
37811,3605.0,45.4,32917.0,19265.0,603.0,16.726768377253816
37813,18252.0,36.9,35513.0,18707.0,4910.0,26.901161516546132
37814,33030.0,39.6,40811.0,22857.0,5620.0,17.014834998486226
37818,4955.0,43.6,36203.0,17900.0,853.0,17.214934409687185
37819,613.0,48.5,30843.0,19967.0,103.0,16.802610114192497
37820,7430.0,41.1,42321.0,23032.0,1551.0,20.874831763122476
37821,22086.0,42.3,27632.0,17376.0,5908.0,26.749977361224303
37825,8543.0,41.1,31951.0,20079.0,2112.0,24.721994615474657
37826,4607.0,39.5,38214.0,19967.0,668.0,14.499674408508792
37828,1708.0,51.8,60446.0,35460.0,96.0,5.620608899297424
37829,2254.0,38.1,43200.0,18750.0,612.0,27.15173025732032
37830,29828.0,42.1,54663.0,32238.0,5150.0,17.26565643019981
37840,10131.0,42.7,35884.0,20799.0,2207.0,21.78462145888856
37841,9873.0,37.3,30789.0,20414.0,2593.0,26.26354704750329
37843,3740.0,45.3,40305.0,19165.0,565.0,15.106951871657754
37845,502.0,54.8,31806.0,18446.0,114.0,22.709163346613547
37846,6103.0,37.6,30440.0,13675.0,1578.0,25.856136326396854
37847,2549.0,38.3,26304.0,12008.0,750.0,29.423303256178894
37848,259.0,64.2,30417.0,19709.0,27.0,10.424710424710424
37849,25799.0,37.9,53762.0,24052.0,2796.0,10.837629365479282
37851,6.0,-666666666.0,-666666666.0,,6.0,100.0
37852,2539.0,39.1,27140.0,17361.0,680.0,26.782197715636077
37853,3857.0,42.7,36275.0,23025.0,345.0,8.944775732434534
37854,12106.0,46.0,33857.0,20652.0,2220.0,18.338014207830827
37857,21312.0,42.1,32328.0,19386.0,4166.0,19.54767267267267
37860,4487.0,39.6,47583.0,20125.0,659.0,14.686873189213284
37861,8344.0,42.9,33448.0,17906.0,1405.0,16.838446788111217
37862,21953.0,39.1,35895.0,20191.0,4372.0,19.915273538924065
37863,6635.0,45.2,34280.0,21332.0,1406.0,21.190655614167294
37865,20719.0,43.4,53671.0,25797.0,1611.0,7.775471789179014
37866,1627.0,48.7,45163.0,24225.0,374.0,22.987092808850644
37869,4979.0,44.1,20855.0,13941.0,1495.0,30.026109660574413
37870,4513.0,45.8,33433.0,18250.0,1013.0,22.446266341679593
37871,8777.0,39.2,46565.0,20188.0,1360.0,15.495043864646235
37872,1730.0,46.4,36250.0,19900.0,396.0,22.890173410404625
37873,4599.0,37.6,34256.0,17497.0,1163.0,25.288106110023918
37874,13509.0,43.5,39303.0,20329.0,2226.0,16.477903619809016
37876,29550.0,38.9,46399.0,21151.0,3478.0,11.769881556683588
37877,7965.0,43.5,42750.0,21809.0,882.0,11.073446327683616
37878,645.0,38.7,38559.0,15088.0,183.0,28.372093023255815
37879,11162.0,39.9,33099.0,16066.0,2729.0,24.44902347249597
37880,4025.0,50.8,36946.0,22566.0,935.0,23.229813664596275
37881,2239.0,41.9,24032.0,14956.0,771.0,34.435015631978565
37882,2854.0,54.5,38797.0,22571.0,307.0,10.756832515767345
37885,4787.0,50.6,42878.0,28517.0,556.0,11.614790056402757
37886,4658.0,40.4,44618.0,21421.0,620.0,13.310433662516102
37887,7731.0,38.4,36027.0,13202.0,781.0,10.102186004397879
37888,2828.0,40.8,31190.0,15159.0,505.0,17.857142857142858
37890,6687.0,41.7,38045.0,20307.0,1584.0,23.687752355316285
37891,3165.0,42.3,31152.0,19247.0,467.0,14.755134281200633
37892,1967.0,43.1,26474.0,14525.0,419.0,21.301474326385357
37902,1810.0,31.1,29938.0,30518.0,538.0,29.723756906077348
37909,15966.0,31.0,42158.0,28455.0,3064.0,19.190780408367782
37912,18856.0,41.0,34080.0,24579.0,2399.0,12.72274077216801
37914,21082.0,39.4,35843.0,19839.0,4757.0,22.56427283938905
37915,6325.0,26.9,10422.0,12060.0,3479.0,55.00395256916996
37916,12677.0,20.8,9106.0,7022.0,4130.0,32.57868580894534
37917,24267.0,43.0,30335.0,20688.0,4956.0,20.422796390159476
37918,44863.0,36.0,46944.0,23509.0,6123.0,13.648217907852796
37919,29037.0,37.4,51390.0,41466.0,4568.0,15.731652718944794
37920,37540.0,39.6,36942.0,24156.0,6543.0,17.42940863079382
37921,28464.0,34.9,39157.0,21851.0,5688.0,19.983136593591905
37922,34186.0,38.1,97197.0,44907.0,1345.0,3.9343590943661146
37923,27624.0,37.0,53893.0,30167.0,3103.0,11.232985809441066
37924,10891.0,45.3,46379.0,24499.0,1066.0,9.787898264622164
37931,25848.0,37.4,61017.0,32045.0,2153.0,8.329464562055092
37932,14453.0,37.8,80405.0,35771.0,998.0,6.90514080121774
37934,24835.0,41.9,92838.0,40787.0,1411.0,5.681497886047916
37938,17695.0,39.3,66622.0,28037.0,1122.0,6.340774230008477
38001,4508.0,43.6,28068.0,17881.0,966.0,21.428571428571427
38002,39470.0,36.1,90327.0,34421.0,1854.0,4.697238408918166
38004,10406.0,36.0,80404.0,28969.0,416.0,3.9976936382856043
38006,5651.0,38.4,43925.0,18933.0,909.0,16.085648557777386
38007,58.0,38.6,33750.0,12966.0,0.0,0.0
38008,9431.0,41.2,29201.0,16256.0,2559.0,27.13392005089598
38011,9721.0,35.9,53803.0,23428.0,999.0,10.276720502005967
38012,14135.0,41.3,33525.0,19029.0,3142.0,22.228510788822074
38015,2740.0,38.5,38750.0,18771.0,449.0,16.386861313868614
38016,42103.0,35.8,66845.0,33436.0,2896.0,6.87836971237204
38017,48641.0,39.0,99256.0,39882.0,2279.0,4.685347751896548
38018,35504.0,35.3,66518.0,33016.0,2994.0,8.432852636322668
38019,15860.0,40.8,36192.0,19611.0,3788.0,23.883984867591426
38021,191.0,48.1,41757.0,18852.0,0.0,0.0
38023,6572.0,36.0,61125.0,22207.0,800.0,12.172854534388314
38024,27815.0,40.1,37981.0,21965.0,5369.0,19.302534603631134
38028,6865.0,48.0,91209.0,43998.0,372.0,5.418790968681719
38029,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,
38030,853.0,34.2,41071.0,13969.0,339.0,39.742086752637746
38034,2854.0,41.3,35735.0,17927.0,346.0,12.123335669236159
38036,596.0,36.1,13438.0,11509.0,291.0,48.8255033557047
38037,2159.0,35.7,31957.0,14622.0,527.0,24.409448818897637
38039,1591.0,33.4,30466.0,12147.0,535.0,33.626649905719674
38040,5337.0,34.8,38472.0,18037.0,1167.0,21.86621697582912
38041,5014.0,36.8,30819.0,10082.0,581.0,11.587554846429995
38042,955.0,49.0,28625.0,17019.0,257.0,26.910994764397905
38044,594.0,52.0,29000.0,22417.0,57.0,9.595959595959595
38046,37.0,60.8,78750.0,44308.0,1.0,2.7027027027027026
38047,40.0,59.3,-666666666.0,22050.0,0.0,0.0
38049,4572.0,36.2,32386.0,24972.0,952.0,20.822397200349958
38050,447.0,41.7,26346.0,13181.0,186.0,41.61073825503356
38052,4139.0,39.1,37846.0,17620.0,755.0,18.24112104373037
38053,28228.0,38.0,51513.0,24258.0,3664.0,12.980019838458269
38054,263.0,23.7,123889.0,36348.0,0.0,0.0
38057,3568.0,39.7,45200.0,22978.0,572.0,16.031390134529147
38058,8817.0,39.6,60524.0,25244.0,910.0,10.320970851763638
38059,7587.0,37.7,41643.0,19454.0,841.0,11.084750230657704
38060,9979.0,37.0,60656.0,30666.0,747.0,7.485720012025253
38061,765.0,52.2,26200.0,17126.0,135.0,17.647058823529413
38063,16844.0,38.1,30995.0,17023.0,4443.0,26.377345048682024
38066,2758.0,47.2,60409.0,26665.0,335.0,12.1464829586657
38067,1355.0,42.5,33472.0,17235.0,202.0,14.907749077490775
38068,10284.0,42.9,46571.0,23150.0,1736.0,16.880591209646052
38069,2340.0,36.4,31250.0,16882.0,474.0,20.256410256410255
38070,103.0,55.4,17167.0,11328.0,34.0,33.00970873786408
38075,7022.0,36.1,26639.0,10686.0,930.0,13.244090002848191
38076,1066.0,47.3,50083.0,29058.0,106.0,9.943714821763603
38077,93.0,55.9,-666666666.0,21075.0,0.0,0.0
38079,5242.0,39.8,26414.0,10182.0,965.0,18.40900419687142
38080,2772.0,39.2,27649.0,15349.0,904.0,32.61183261183261
38103,12630.0,31.8,56388.0,44441.0,2070.0,16.389548693586697
38104,23261.0,37.1,36398.0,33485.0,4767.0,20.49352994282275
38105,6720.0,32.9,17348.0,12687.0,3275.0,48.73511904761905
38106,25072.0,38.1,22374.0,12964.0,10219.0,40.75861518825782
38107,16504.0,40.4,27151.0,17348.0,5860.0,35.50654386815317
38108,18788.0,34.1,22497.0,10988.0,8035.0,42.766659569938255
38109,48169.0,36.3,31067.0,14619.0,14611.0,30.332786647013638
38111,43725.0,31.7,35558.0,23582.0,12427.0,28.420811892510006
38112,17033.0,34.5,30418.0,20471.0,5353.0,31.42722949568485
38114,28215.0,38.8,24019.0,12986.0,11136.0,39.46836788942052
38115,41712.0,27.3,29230.0,16078.0,11700.0,28.049482163406214
38116,42016.0,31.1,37714.0,16831.0,11290.0,26.87071591774562
38117,26504.0,42.1,62580.0,41667.0,3226.0,12.171747660730455
38118,42639.0,28.0,31979.0,13660.0,13377.0,31.37268697671146
38119,22809.0,38.9,58276.0,37150.0,1675.0,7.343592441580078
38120,14617.0,40.8,83396.0,61724.0,543.0,3.714852568926592
38122,24353.0,35.1,34735.0,17918.0,7186.0,29.507658194062333
38125,37766.0,34.4,65465.0,27812.0,3029.0,8.020441667107981
38126,6781.0,24.3,14889.0,7472.0,4011.0,59.150567762866835
38127,45074.0,28.3,25592.0,12414.0,19624.0,43.53729422727071
38128,43552.0,31.1,35053.0,16111.0,11777.0,27.041238060249817
38131,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,
38132,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,
38133,20372.0,36.0,63184.0,28737.0,1763.0,8.654034949931278
38134,43261.0,33.3,47529.0,21959.0,4256.0,9.837960287556921
38135,28852.0,39.0,77880.0,32469.0,1281.0,4.43990018023014
38138,23457.0,47.9,97649.0,49151.0,1005.0,4.284435349788976
38139,16762.0,42.7,131948.0,55567.0,719.0,4.289464264407589
38141,22454.0,32.3,51228.0,20627.0,3171.0,14.122205397701968
38152,818.0,19.8,-666666666.0,2691.0,0.0,0.0
38201,10142.0,38.2,35457.0,19052.0,1926.0,18.990337211595346
38220,1813.0,48.3,36979.0,18797.0,188.0,10.369553226696084
38221,3297.0,48.0,28060.0,17026.0,816.0,24.749772520473158
38222,2675.0,48.0,44359.0,23882.0,357.0,13.345794392523365
38224,1044.0,39.2,36932.0,19238.0,210.0,20.114942528735632
38225,6525.0,40.4,37099.0,20228.0,1173.0,17.977011494252874
38226,117.0,59.1,17000.0,21352.0,34.0,29.05982905982906
38229,2948.0,43.5,36800.0,19886.0,511.0,17.333785617367706
38230,3554.0,40.4,34146.0,19893.0,745.0,20.96229600450197
38231,2127.0,32.8,41771.0,17388.0,335.0,15.749882463563704
38232,1850.0,47.7,35100.0,18902.0,393.0,21.243243243243242
38233,2688.0,45.2,39507.0,18236.0,337.0,12.537202380952381
38235,220.0,38.8,42857.0,21063.0,57.0,25.90909090909091
38236,630.0,46.1,33800.0,25031.0,228.0,36.19047619047619
38237,16278.0,29.4,34190.0,19587.0,3386.0,20.801081213908343
38240,2273.0,44.8,39709.0,21406.0,470.0,20.67751869775627
38241,935.0,48.2,30139.0,18874.0,121.0,12.941176470588236
38242,19903.0,42.5,32761.0,20975.0,4216.0,21.18273627091393
38251,2791.0,45.1,43636.0,29695.0,361.0,12.934432103188822
38253,1332.0,42.6,48661.0,24028.0,162.0,12.162162162162161
38254,53.0,52.3,30938.0,8328.0,18.0,33.9622641509434
38255,2409.0,42.1,37069.0,18406.0,510.0,21.1706102117061
38256,2852.0,55.7,42238.0,25856.0,295.0,10.343618513323984
38257,4358.0,47.0,40548.0,20954.0,410.0,9.407985314364387
38258,1424.0,42.8,31369.0,16854.0,233.0,16.3623595505618
38259,875.0,46.1,41389.0,22519.0,71.0,8.114285714285714
38260,3528.0,41.7,44226.0,20770.0,437.0,12.386621315192743
38261,16963.0,39.4,40007.0,21377.0,3335.0,19.660437422625716
38301,36403.0,34.5,29156.0,15755.0,10437.0,28.6707139521468
38305,50335.0,37.3,52233.0,28432.0,6853.0,13.614780967517632
38310,6151.0,43.6,32075.0,18950.0,1207.0,19.62282555682003
38311,1007.0,35.4,52386.0,36916.0,64.0,6.355511420059583
38313,3234.0,42.2,42634.0,20796.0,622.0,19.233147804576376
38315,3737.0,42.8,35192.0,17702.0,700.0,18.73160289001873
38316,3486.0,38.8,45680.0,23434.0,436.0,12.507171543316122
38317,2801.0,40.6,32946.0,17593.0,688.0,24.562656194216352
38318,345.0,60.1,13295.0,14266.0,172.0,49.85507246376812
38320,10489.0,44.8,35322.0,19296.0,2150.0,20.49766421965869
38321,2391.0,44.1,38205.0,21536.0,264.0,11.041405269761606
38326,2466.0,48.1,41875.0,28663.0,447.0,18.126520681265205
38327,409.0,50.2,30132.0,18757.0,93.0,22.73838630806846
38328,829.0,32.2,53906.0,21499.0,191.0,23.03980699638118
38329,3432.0,43.9,35237.0,24020.0,851.0,24.796037296037294
38330,4383.0,38.3,41972.0,19225.0,612.0,13.963039014373717
38332,1495.0,44.6,44797.0,19442.0,136.0,9.096989966555183
38333,551.0,51.4,26486.0,17826.0,140.0,25.40834845735027
38334,1701.0,48.8,42500.0,20067.0,272.0,15.990593768371546
38337,1354.0,42.1,41528.0,21126.0,138.0,10.19202363367799
38339,574.0,40.5,44500.0,21109.0,153.0,26.65505226480836
38340,13740.0,33.5,42056.0,17814.0,2650.0,19.28675400291121
38341,2293.0,49.6,29762.0,17276.0,531.0,23.157435673789795
38342,1288.0,43.6,33242.0,18589.0,401.0,31.133540372670808
38343,15792.0,44.7,36971.0,21750.0,3064.0,19.40222897669706
38344,8576.0,44.8,32979.0,17275.0,1650.0,19.23973880597015
38345,2093.0,39.0,43024.0,22567.0,262.0,12.517916865742952
38347,122.0,42.9,15882.0,21484.0,89.0,72.95081967213115
38348,1306.0,39.8,52591.0,23202.0,94.0,7.197549770290965
38351,18350.0,38.8,38923.0,20443.0,3270.0,17.82016348773842
38352,457.0,35.8,29583.0,12643.0,93.0,20.35010940919037
38355,5803.0,31.7,69457.0,27378.0,300.0,5.1697397897639155
38356,2325.0,41.7,44797.0,23065.0,376.0,16.172043010752688
38357,2983.0,43.8,28906.0,14642.0,965.0,32.34998323835065
38358,11372.0,39.6,35947.0,19823.0,2658.0,23.3731973267675
38359,331.0,60.5,25978.0,17127.0,88.0,26.58610271903323
38361,922.0,40.4,31250.0,35196.0,210.0,22.7765726681128
38362,1068.0,30.3,41019.0,17570.0,339.0,31.741573033707866
38363,5485.0,45.9,36023.0,22834.0,1245.0,22.69826800364631
38365,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,
38366,2002.0,43.1,46771.0,28507.0,351.0,17.532467532467532
38367,2694.0,40.3,35594.0,22182.0,433.0,16.07275426874536
38368,1432.0,51.3,26563.0,19173.0,291.0,20.321229050279328
38369,1934.0,39.4,34183.0,20768.0,321.0,16.597724922440538
38370,554.0,59.7,19926.0,15062.0,204.0,36.82310469314079
38371,1212.0,50.3,39091.0,20701.0,157.0,12.953795379537954
38372,17391.0,42.3,33533.0,19030.0,3649.0,20.982117187050772
38374,1839.0,48.7,37415.0,30591.0,313.0,17.020119630233822
38375,9598.0,40.0,31980.0,16636.0,2452.0,25.546988956032507
38376,183.0,48.1,16200.0,11771.0,36.0,19.672131147540984
38379,1225.0,44.2,40078.0,32568.0,180.0,14.693877551020408
38380,885.0,34.8,39946.0,17593.0,258.0,29.152542372881356
38381,1485.0,44.5,34476.0,20837.0,398.0,26.801346801346803
38382,9273.0,39.9,32493.0,17135.0,1989.0,21.449369136201877
38387,409.0,41.9,44773.0,21171.0,68.0,16.625916870415647
38388,1582.0,43.5,34779.0,19219.0,410.0,25.9165613147914
38390,965.0,43.1,34583.0,17462.0,208.0,21.55440414507772
38391,1273.0,44.2,39082.0,18111.0,240.0,18.853102906520032
38392,557.0,43.7,50595.0,23031.0,57.0,10.23339317773788
38401,54353.0,38.7,41665.0,22466.0,9754.0,17.945651573970157
38425,3612.0,37.9,31077.0,16150.0,356.0,9.856035437430787
38449,2784.0,46.2,38807.0,18988.0,475.0,17.061781609195403
38450,2669.0,42.4,32077.0,17033.0,645.0,24.166354439865117
38451,4899.0,39.2,53564.0,23995.0,517.0,10.553174117166769
38452,1030.0,45.5,29844.0,17075.0,203.0,19.70873786407767
38453,378.0,60.1,58571.0,29049.0,21.0,5.555555555555555
38454,1223.0,46.6,41289.0,19363.0,349.0,28.536385936222405
38455,110.0,54.5,21471.0,16638.0,9.0,8.181818181818182
38456,4553.0,30.8,37530.0,13690.0,1258.0,27.63013397759719
38457,752.0,34.6,47708.0,20232.0,132.0,17.5531914893617
38459,577.0,37.3,62083.0,30090.0,47.0,8.145580589254767
38460,1344.0,42.4,42768.0,24445.0,150.0,11.160714285714286
38461,1408.0,45.0,38683.0,17324.0,327.0,23.224431818181817
38462,10248.0,41.3,33903.0,17688.0,2150.0,20.979703356752538
38463,2872.0,37.0,41071.0,18499.0,399.0,13.892757660167131
38464,22171.0,41.9,36276.0,20587.0,4091.0,18.452031933606964
38468,5079.0,43.5,45617.0,19853.0,545.0,10.73045875172278
38469,3765.0,44.4,34960.0,18081.0,517.0,13.731739707835326
38471,591.0,43.7,33409.0,12924.0,166.0,28.087986463620982
38472,2679.0,47.0,47356.0,23250.0,305.0,11.384845091452034
38473,982.0,41.4,31875.0,14881.0,285.0,29.022403258655803
38474,8263.0,40.4,41019.0,18495.0,1328.0,16.071644681108555
38475,915.0,22.8,33125.0,15286.0,381.0,41.63934426229508
38476,945.0,46.5,61429.0,29112.0,79.0,8.359788359788359
38477,2825.0,46.3,44952.0,22353.0,516.0,18.265486725663717
38478,18120.0,40.0,35737.0,19212.0,3798.0,20.960264900662253
38481,983.0,44.7,34569.0,18124.0,131.0,13.326551373346897
38482,1445.0,40.3,32813.0,23854.0,190.0,13.14878892733564
38483,5757.0,39.1,42150.0,17610.0,827.0,14.365120722598576
38485,6752.0,46.9,32641.0,18855.0,1415.0,20.95675355450237
38486,841.0,43.4,30000.0,15140.0,246.0,29.250891795481568
38487,762.0,41.6,38125.0,18884.0,186.0,24.409448818897637
38488,2364.0,42.7,55919.0,25099.0,125.0,5.287648054145516
38501,37675.0,33.2,28770.0,18101.0,12360.0,32.806901128069015
38504,1167.0,38.6,46786.0,19634.0,109.0,9.340188517566409
38505,1753.0,19.4,-666666666.0,324.0,0.0,0.0
38506,26380.0,41.9,44897.0,25872.0,4517.0,17.12282031842305
38541,1502.0,48.1,35637.0,22693.0,84.0,5.59254327563249
38542,26.0,49.4,-666666666.0,16746.0,8.0,30.76923076923077
38543,521.0,48.5,31000.0,17669.0,110.0,21.113243761996163
38544,6943.0,40.4,30925.0,17009.0,1155.0,16.63546017571655
38545,1207.0,43.9,36492.0,15630.0,211.0,17.48135874067937
38547,1676.0,40.6,50306.0,22010.0,291.0,17.36276849642005
38548,597.0,33.2,34063.0,19208.0,254.0,42.54606365159129
38549,3888.0,47.2,33828.0,19737.0,776.0,19.958847736625515
38551,3843.0,47.0,25554.0,15913.0,1051.0,27.348425709081447
38552,483.0,43.4,56750.0,23075.0,159.0,32.91925465838509
38553,2549.0,42.2,37277.0,15132.0,596.0,23.38171832091016
38554,899.0,59.7,26058.0,13065.0,190.0,21.134593993325918
38555,19274.0,44.2,35403.0,20815.0,3990.0,20.701463110926635
38556,12098.0,43.1,27801.0,16066.0,3382.0,27.955033889899155
38558,7501.0,68.9,49984.0,32254.0,448.0,5.972536995067324
38559,1532.0,33.1,37825.0,14924.0,296.0,19.321148825065276
38560,1325.0,40.8,41627.0,19579.0,195.0,14.716981132075471
38562,6621.0,43.6,32871.0,19971.0,1542.0,23.289533303126415
38563,2415.0,39.6,45278.0,21428.0,319.0,13.209109730848862
38564,340.0,59.8,33269.0,19452.0,57.0,16.764705882352942
38565,1158.0,36.1,33060.0,18302.0,297.0,25.647668393782382
38567,890.0,42.5,53591.0,22895.0,70.0,7.865168539325842
38568,2504.0,41.4,34464.0,16066.0,542.0,21.645367412140576
